Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
1846,SUCCESS,2,23,20,660.1,680.1
1847,SUCCESS,2,23,20,680.1,700.1
1850,SUCCESS,2,23,20,700.1,720.1
1852,SUCCESS,2,23,20,720.1,740.1
1856,SUCCESS,2,24,20,0.1,20.1
1857,SUCCESS,2,24,20,20.1,40.1
1861,SUCCESS,2,24,20,40.1,60.1
1864,SUCCESS,2,24,20,60.1,80.1
1865,SUCCESS,2,24,20,80.1,100.1
1867,SUCCESS,2,24,20,100.1,120.1
1873,SUCCESS,2,24,20,120.1,140.1
1874,SUCCESS,2,24,20,140.1,160.1
1878,SUCCESS,2,24,20,160.1,180.1
1880,SUCCESS,2,24,20,180.1,200.1
1881,SUCCESS,2,24,20,200.1,220.1
1883,SUCCESS,2,24,20,220.1,240.1
1884,SUCCESS,2,24,20,240.1,260.1
1886,SUCCESS,2,24,20,260.1,280.1
1887,SUCCESS,2,24,20,280.1,300.1
1889,SUCCESS,2,24,20,300.1,320.1
1890,SUCCESS,2,24,20,320.1,340.1
1893,SUCCESS,2,24,20,340.1,360.1
1894,SUCCESS,2,24,20,360.1,380.1
1895,SUCCESS,2,24,20,380.1,400.1
1896,SUCCESS,2,24,20,400.1,420.1
1898,SUCCESS,2,24,20,420.1,440.1
1903,SUCCESS,2,24,20,440.1,460.1
1905,SUCCESS,2,24,20,460.1,480.1
1910,SUCCESS,2,24,20,480.1,500.1
1911,SUCCESS,2,24,20,500.1,520.1
1912,SUCCESS,2,24,20,520.1,540.1
1915,SUCCESS,2,24,20,540.1,560.1
1917,SUCCESS,2,24,20,560.1,580.1
1920,SUCCESS,2,24,20,580.1,600.1
1924,SUCCESS,2,24,20,600.1,620.1
1925,SUCCESS,2,24,20,620.1,640.1
1926,SUCCESS,2,24,20,640.1,660.1
1927,SUCCESS,2,24,20,660.1,680.1
1928,SUCCESS,2,24,20,680.1,700.1
1929,SUCCESS,2,24,20,700.1,720.1
1932,SUCCESS,2,24,20,720.1,740.1
1933,SUCCESS,2,24,20,740.1,760.1
1936,SUCCESS,2,25,20,0.1,20.1
1940,SUCCESS,2,25,20,20.1,40.1
1942,SUCCESS,2,25,20,40.1,60.1
1946,SUCCESS,2,25,20,60.1,80.1
1949,SUCCESS,2,25,20,80.1,100.1
1950,SUCCESS,2,25,20,100.1,120.1
1955,SUCCESS,2,25,20,120.1,140.1
1956,SUCCESS,2,25,20,140.1,160.1
1961,SUCCESS,2,25,20,160.1,180.1
1962,SUCCESS,2,25,20,180.1,200.1
1964,SUCCESS,2,25,20,200.1,220.1
1968,SUCCESS,2,25,20,220.1,240.1
1976,SUCCESS,2,25,20,240.1,260.1
1978,SUCCESS,2,25,20,260.1,280.1
1979,SUCCESS,2,25,20,280.1,300.1
1980,SUCCESS,2,25,20,300.1,320.1
1981,SUCCESS,2,25,20,320.1,340.1
1984,SUCCESS,2,25,20,340.1,360.1
1986,SUCCESS,2,25,20,360.1,380.1
1988,SUCCESS,2,25,20,380.1,400.1
1990,SUCCESS,2,25,20,400.1,420.1
1992,SUCCESS,2,25,20,420.1,440.1
1994,SUCCESS,2,25,20,440.1,460.1
1995,SUCCESS,2,25,20,460.1,480.1
1996,SUCCESS,2,25,20,480.1,500.1
2003,SUCCESS,2,25,20,500.1,520.1
2005,SUCCESS,2,25,20,520.1,540.1
2008,SUCCESS,2,25,20,540.1,560.1
2011,SUCCESS,2,25,20,560.1,580.1
2012,SUCCESS,2,26,20,0.1,20.1
2013,SUCCESS,2,26,20,20.1,40.1
2015,SUCCESS,2,26,20,40.1,60.1
2017,SUCCESS,2,26,20,60.1,80.1
2018,SUCCESS,2,26,20,80.1,100.1
2021,SUCCESS,2,26,20,100.1,120.1
2023,SUCCESS,2,26,20,120.1,140.1
2024,SUCCESS,2,26,20,140.1,160.1
2027,SUCCESS,2,26,20,160.1,180.1
2030,SUCCESS,2,26,20,180.1,200.1
2031,SUCCESS,2,26,20,200.1,220.1
2036,SUCCESS,2,26,20,220.1,240.1
2043,SUCCESS,2,26,20,240.1,260.1
2045,SUCCESS,2,26,20,260.1,280.1
2046,SUCCESS,2,26,20,280.1,300.1
2047,SUCCESS,2,26,20,300.1,320.1
2048,SUCCESS,2,26,20,320.1,340.1
2049,SUCCESS,2,26,20,340.1,360.1
2050,SUCCESS,2,26,20,360.1,380.1
2051,SUCCESS,2,26,20,380.1,400.1
2053,SUCCESS,2,26,20,400.1,420.1
2054,SUCCESS,2,26,20,420.1,440.1
2055,SUCCESS,2,26,20,440.1,460.1
2059,SUCCESS,2,26,20,460.1,480.1
2060,SUCCESS,2,26,20,480.1,500.1
2061,SUCCESS,2,26,20,500.1,520.1
2062,SUCCESS,2,26,20,520.1,540.1
2064,SUCCESS,2,26,20,540.1,560.1
2065,SUCCESS,2,26,20,560.1,580.1
2067,SUCCESS,2,26,20,580.1,600.1
2068,SUCCESS,2,26,20,600.1,620.1
2070,SUCCESS,2,26,20,620.1,640.1
2071,SUCCESS,2,26,20,640.1,660.1
2072,SUCCESS,2,26,20,660.1,680.1
2074,SUCCESS,2,26,20,680.1,700.1
2076,SUCCESS,2,26,20,700.1,720.1
2082,SUCCESS,2,26,20,720.1,740.1
2083,SUCCESS,2,26,20,740.1,760.1
