Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
12808,SUCCESS,2,12,20,1220.1,1240.1
12895,SUCCESS,2,12,20,1240.1,1260.1
13465,SUCCESS,2,12,20,1260.1,1280.1
14602,SUCCESS,2,12,20,1280.1,1300.1
14775,SUCCESS,2,12,20,1300.1,1320.1
14807,SUCCESS,2,12,20,1320.1,1340.1
15013,SUCCESS,2,12,20,1340.1,1360.1
15349,SUCCESS,2,12,20,1360.1,1380.1
18801,SUCCESS,2,13,20,0.1,20.1
19293,SUCCESS,2,13,20,20.1,40.1
4738,SUCCESS,2,13,20,40.1,60.1
13046,SUCCESS,2,13,20,60.1,80.1
16279,SUCCESS,2,13,20,80.1,100.1
247,SUCCESS,2,14,20,0.1,20.1
438,SUCCESS,2,14,20,20.1,40.1
938,SUCCESS,2,14,20,40.1,60.1
1557,SUCCESS,2,14,20,60.1,80.1
18297,SUCCESS,2,14,20,80.1,100.1
2111,SUCCESS,2,14,20,100.1,120.1
2157,SUCCESS,2,14,20,120.1,140.1
2255,SUCCESS,2,14,20,140.1,160.1
19540,SUCCESS,2,14,20,160.1,180.1
19682,SUCCESS,2,14,20,180.1,200.1
3379,SUCCESS,2,14,20,200.1,220.1
3672,SUCCESS,2,14,20,220.1,240.1
3830,SUCCESS,2,14,20,240.1,260.1
5059,SUCCESS,2,14,20,260.1,280.1
5774,SUCCESS,2,14,20,280.1,300.1
6646,SUCCESS,2,14,20,300.1,320.1
8844,SUCCESS,2,14,20,320.1,340.1
9738,SUCCESS,2,14,20,340.1,360.1
9828,SUCCESS,2,14,20,360.1,380.1
9840,SUCCESS,2,14,20,380.1,400.1
9957,SUCCESS,2,14,20,400.1,420.1
11270,SUCCESS,2,14,20,420.1,440.1
12313,SUCCESS,2,14,20,440.1,460.1
13570,SUCCESS,2,14,20,460.1,480.1
14721,SUCCESS,2,14,20,480.1,500.1
15179,SUCCESS,2,14,20,500.1,520.1
15334,SUCCESS,2,14,20,520.1,540.1
15519,SUCCESS,2,14,20,540.1,560.1
15847,SUCCESS,2,14,20,560.1,580.1
16485,SUCCESS,2,15,20,0.1,20.1
16813,SUCCESS,2,15,20,20.1,40.1
