Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time,,Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
1641,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1642,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1643,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1645,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1646,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1647,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1648,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1649,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1650,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1651,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1652,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1654,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1655,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1656,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1658,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1659,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1660,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1661,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1662,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1663,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1664,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1665,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1666,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1668,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1669,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1670,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1671,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1672,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1674,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1675,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1676,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1677,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1678,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1679,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1680,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1681,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1683,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1686,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1687,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1688,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1689,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1690,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1691,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1692,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1693,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1694,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1696,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
1697,SUCCESS,2,21,1278,0.1,1278.1,,,,,,,,
2404,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2405,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2406,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2407,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2410,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2411,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2412,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2414,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2415,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2416,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2417,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2418,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2419,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2420,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2421,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2422,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2423,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2424,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2425,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2427,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2428,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2429,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2431,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2432,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2433,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2434,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2435,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2436,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2437,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2439,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2440,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2441,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2442,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2443,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2444,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2445,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2446,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2447,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2448,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2449,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2450,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2451,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2452,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2453,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2454,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2456,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2457,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2458,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2459,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2460,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2462,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2463,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2464,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2465,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2466,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2470,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2471,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2472,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2473,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2474,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2475,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2476,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2477,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2478,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2479,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2480,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
2481,SUCCESS,2,31,1278,0.1,1278.1,,,,,,,,
3500,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3502,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3503,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3504,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3505,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3506,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3507,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3508,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3509,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3511,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3513,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3514,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3515,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3516,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3517,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3518,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3519,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3520,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3521,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3522,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3523,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3524,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3525,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3526,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3527,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3528,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3530,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3531,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3532,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3533,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3534,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3535,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3536,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3538,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3539,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3540,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3541,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3542,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3543,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3544,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3545,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3546,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3547,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3548,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3549,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3551,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3552,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3553,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3555,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3556,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3557,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3558,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3559,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3561,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3562,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3563,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3564,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3565,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3567,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3568,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3569,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3571,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3572,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3574,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3575,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3576,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
3577,SUCCESS,2,45,1278,0.1,1278.1,,,,,,,,
5458,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5460,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5461,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5462,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5463,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5465,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5467,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5469,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5470,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5471,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5473,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5474,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5475,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5476,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5477,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5478,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5479,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5480,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5481,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5482,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5483,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5484,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5486,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5487,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5488,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5489,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5490,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5491,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5492,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5494,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5495,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5496,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5498,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5499,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5500,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5502,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5503,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5504,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5505,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5506,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5507,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5508,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5509,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5510,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5511,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5512,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5514,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5515,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5517,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5518,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5519,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5520,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5521,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5522,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5523,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5524,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5525,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5526,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5527,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5528,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5529,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5530,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5531,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5532,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5533,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5534,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5535,SUCCESS,2,70,1278,0.1,1278.1,,,,,,,,
5927,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5928,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5929,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5930,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5931,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5933,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5935,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5936,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5937,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5938,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5939,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5941,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5942,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5943,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5944,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5945,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5946,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5949,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5950,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5951,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5952,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5953,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5954,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5956,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5957,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5958,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5959,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5960,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5961,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5962,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5964,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5965,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5966,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5967,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5968,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5969,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5970,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5971,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5972,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5974,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5975,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5976,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5977,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5978,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5979,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5980,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5981,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5982,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5983,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5984,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5985,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5986,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5987,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5988,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5989,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5990,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5992,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5993,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5995,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5996,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5998,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
5999,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
6000,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
6001,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
6003,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
6004,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
6005,SUCCESS,2,76,1278,0.1,1278.1,,,,,,,,
6710,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6711,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6712,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6714,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6715,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6716,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6717,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6718,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6719,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6720,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6722,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6723,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6725,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6726,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6727,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6728,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6729,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6730,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6731,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6732,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6733,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6734,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6738,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6740,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6741,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6742,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6743,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6744,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6745,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6746,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6747,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6748,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6749,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6750,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6751,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6752,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6753,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6754,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6755,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6756,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6757,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6758,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6759,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6760,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6762,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6763,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6764,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6765,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6766,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6767,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6768,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6769,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6770,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6772,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6773,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6774,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6775,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6776,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6777,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6778,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6779,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6780,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6781,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6783,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6784,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6786,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
6788,SUCCESS,2,86,1278,0.1,1278.1,,,,,,,,
8198,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8199,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8200,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8201,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8202,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8203,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8205,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8206,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8207,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8208,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8209,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8210,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8211,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8212,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8213,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8214,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8215,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8216,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8217,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8218,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8219,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8220,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8223,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8224,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8225,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
8226,SUCCESS,2,105,1278,0.1,1278.1,,,,,,,,
